wavelength_nm,diameter_mm,myopia_d,d50_arcmin,log_mar,mtf50_cpd,first_dark_ring_arcmin,theory_airy_radius_arcmin,theory_geometric_diameter_arcmin,angular_pixel_arcmin,retinal_pixel_m,retinal_window_mm,psf_total
700.0,0.3,0.0,7.111598740767626,0.24990725303652525,0.14157078840358828,9.936315885961477,9.786119140834463,0.0,1.002676141478941,7.2916666666666674e-06,14.933333333333335,1.00000000028744
700.0,0.3,0.5,7.1130870121562,0.24999812999018417,0.14158148684582703,9.936356915875928,9.786119140834463,0.5156620156177409,1.002676141478941,7.2916666666666674e-06,14.933333333333335,1.0000000027485985
700.0,0.3,1.0,7.117553388986104,0.25027074215946693,0.14161360817750823,9.936479822663085,9.786119140834463,1.0313240312354819,1.002676141478941,7.2916666666666674e-06,14.933333333333335,1.0000000016023458
700.0,0.3,1.5,7.125004791056529,0.2507251693846856,0.14166722629474918,9.936685389944625,9.786119140834463,1.5469860468532226,1.002676141478941,7.2916666666666674e-06,14.933333333333335,1.00000000483264
700.0,0.3,2.0,7.135451213486185,0.25136144979912733,0.14174247318241737,9.936974644829014,9.786119140834463,2.0626480624709638,1.002676141478941,7.2916666666666674e-06,14.933333333333335,0.9999999968455449
700.0,0.3,2.5,7.148908014687335,0.25217971768797903,0.14183952915840342,9.937348492543038,9.786119140834463,2.578310078088705,1.002676141478941,7.2916666666666674e-06,14.933333333333335,0.9999999956347937
700.0,0.3,3.0,7.165393690812647,0.253180065659466,0.14195862203894133,9.937808653156058,9.786119140834463,3.093972093706445,1.002676141478941,7.2916666666666674e-06,14.933333333333335,1.0000000007506407
700.0,0.3,3.5,7.184931968205286,0.25436266896790244,0.14210003756062983,9.93835711600933,9.786119140834463,3.609634109324187,1.002676141478941,7.2916666666666674e-06,14.933333333333335,0.9999999969463019
700.0,0.3,4.0,7.2075506192674,0.2557277098316674,0.1422641321055232,9.938996444882061,9.786119140834463,4.1252961249419275,1.002676141478941,7.2916666666666674e-06,14.933333333333335,0.9999999981672977
700.0,0.3,4.5,7.233281862100836,0.2572753974204738,0.14245129256696515,9.93972952965625,9.786119140834463,4.640958140559668,1.002676141478941,7.2916666666666674e-06,14.933333333333335,1.0000000006521659
700.0,0.3,5.0,7.262163055938921,0.25900600448817296,0.1426619987131964,9.94055950223564,9.786119140834463,5.15662015617741,1.002676141478941,7.2916666666666674e-06,14.933333333333335,0.9999999990371642
700.0,0.3,5.5,7.294235377480464,0.26091978211259065,0.14289674030953758,9.94149042279831,9.786119140834463,5.672282171795151,1.002676141478941,7.2916666666666674e-06,14.933333333333335,1.0000000049216677
700.0,0.3,6.0,7.32954548842578,0.2630170531646335,0.143156134943239,9.942526904506957,9.786119140834463,6.18794418741289,1.002676141478941,7.2916666666666674e-06,14.933333333333335,1.0000000001526936
700.0,0.3315885423378064,0.0,6.434117437196613,0.20642899216696006,0.1564775045478662,8.989739949312394,8.853851588332178,0.0,0.9071569250340344,6.597031322546365e-06,13.510720148574954,1.00000000028744
700.0,0.3315885423378064,0.5,6.436126969883044,0.2065646118081121,0.15649515586512724,8.989795295299956,8.853851588332178,0.5699587203255395,0.9071569250340344,6.597031322546365e-06,13.510720148574954,1.0000000007062577
700.0,0.3315885423378064,1.0,6.442160240424071,0.20697153180495656,0.15654816122313178,8.989961455182547,8.853851588332178,1.139917440651079,0.9071569250340344,6.597031322546365e-06,13.510720148574954,0.999999998115617
700.0,0.3315885423378064,1.5,6.452229142994146,0.2076497910980157,0.15663673136552825,8.99023972954774,8.853851588332178,1.7098761609766187,0.9071569250340344,6.597031322546365e-06,13.510720148574954,1.0000000084309986
700.0,0.3315885423378064,2.0,6.4663557672679675,0.20859960370644784,0.15676116695341807,8.990631838982363,8.853851588332178,2.279834881302158,0.9071569250340344,6.597031322546365e-06,13.510720148574954,1.0000000032048533
700.0,0.3315885423378064,2.5,6.48456957880226,0.20982116322401412,0.1569219152971615,8.991140407069198,8.853851588332178,2.8497936016276983,0.9071569250340344,6.597031322546365e-06,13.510720148574954,1.0000000044826525
700.0,0.3315885423378064,3.0,6.506909536133247,0.21131477756491496,0.1571195485210257,8.991768525391974,8.853851588332178,3.4197523219532373,0.9071569250340344,6.597031322546365e-06,13.510720148574954,0.9999999946101086
