comparison_group,pattern_kind,hole_count,diameter_mm,pitch_mm,pitch_to_diameter_ratio,edge_clearance_mm,pupil_diameter_mm,weight_model,reference_weight,myopia_d,wavelength_nm,anchor_source,ring_count,holes_per_ring,ghost_count,ghost_cluster_count,unique_overlap_count,max_ghost_multiplicity,first_order_angle_arcmin,theory_first_order_angle_arcmin,first_order_angle_error_percent,max_ghost_peak_ratio,ghost_integrated_fraction,sun_image_width_arcmin,separation_to_width_ratio,valley_visibility,valley_status,main_peak,image_total_energy,energy_relative_error_percent,field_grid_size,field_pixel_arcmin,field_pixels_per_image_width,field_grid_coarsened,direction_anisotropy,direction_occupied_bin_count,autocorrelation_peak_to_median,autocorrelation_max_offcentre_radius_arcmin,autocorrelation_max_offcentre_value,direction_histogram,primary_risk_label,risk_labels,geometry_ok,topology_ok,mask_ok,mask_relative_area_error,ghost_positions,pattern_signature
diameter_pitch_grid,square_packing,25,0.6353883327016112,1.5,2.360761006772255,0.8646116672983888,8.0,infinite_pupil_upper_bound,1.0,3.0,550.0,retinal_optotype_primary,0,,24,24,0,1,206.26480624709637,206.26480624709637,0.0,0.9999011884071455,0.9610635686828347,22.585548647685478,9.132601092169349,1.0,numeric,0.004155513837444777,24.99999994783778,2.086488848362933e-07,768,1.845247960090637,12.239844799273532,True,1.3333333333333333,16,nan,1.845247960090637,0.9834626913070679,0.083333|0.000000|0.041667|0.000000|0.083333|0.000000|0.041667|0.000000|0.000000|0.083333|0.000000|0.041667|0.000000|0.083333|0.000000|0.041667|0.000000|0.000000|0.083333|0.000000|0.041667|0.000000|0.083333|0.000000|0.041667|0.000000|0.000000|0.083333|0.000000|0.041667|0.000000|0.083333|0.000000|0.041667|0.000000|0.000000,GhostResolved,GhostResolved,True,True,True,0.000197607013741175,0.000:-206.265|-206.265:0.000|206.265:0.000|0.000:206.265|-206.265:-206.265|206.265:-206.265|-206.265:206.265|206.265:206.265|0.000:-412.530|-412.530:0.000|412.530:0.000|0.000:412.530|-206.265:-412.530|206.265:-412.530|-412.530:-206.265|412.530:-206.265|-412.530:206.265|412.530:206.265|-206.265:412.530|206.265:412.530|-412.530:-412.530|412.530:-412.530|-412.530:412.530|412.530:412.530,270.000@0.9999|180.000@0.9999|0.000@0.9999|90.000@0.9999|225.000@0.9998|315.000@0.9998|135.000@0.9998|45.000@0.9998|270.000@0.9998|180.000@0.9998|0.000@0.9998|90.000@0.9998|243.435@0.9998|296.565@0.9998|206.565@0.9998|333.435@0.9998|153.435@0.9998|26.565@0.9998|116.565@0.9998|63.435@0.9998|225.000@0.9998|315.000@0.9998|135.000@0.9998|45.000@0.9998
diameter_pitch_grid,triangular_packing,25,0.6353883327016112,1.5,2.360761006772255,0.8646116672983888,8.0,infinite_pupil_upper_bound,1.0,3.0,550.0,retinal_optotype_primary,0,,24,24,0,1,206.26480624709637,206.26480624709637,0.0,0.999968199607669,0.9611276462584422,22.585548647685478,9.132601092169349,1.0,numeric,0.003704625284495852,25.000000124878472,4.995138880303784e-07,768,1.7422178983688354,12.963676167505435,True,1.5,18,nan,1.7422178983688354,0.9849708080291748,0.083333|0.041667|0.000000|0.041667|0.041667|0.000000|0.083333|0.000000|0.000000|0.041667|0.000000|0.000000|0.083333|0.041667|0.000000|0.041667|0.000000|0.000000|0.083333|0.000000|0.000000|0.041667|0.041667|0.000000|0.083333|0.000000|0.000000|0.041667|0.000000|0.000000|0.083333|0.041667|0.000000|0.041667|0.041667|0.000000,GhostResolved,GhostResolved,True,True,True,0.00012983475208223162,-103.132:-178.631|103.132:-178.631|-206.265:0.000|206.265:0.000|-103.132:178.631|103.132:178.631|-309.397:-178.631|309.397:-178.631|-309.397:178.631|309.397:178.631|0.000:-357.261|0.000:357.261|-206.265:-357.261|206.265:-357.261|-412.530:0.000|412.530:0.000|-206.265:357.261|206.265:357.261|-412.530:-357.261|412.530:-357.261|515.662:-178.631|515.662:178.631|-412.530:357.261|412.530:357.261,240.000@0.9998|300.000@0.9998|180.000@0.9998|0.000@0.9998|120.000@0.9998|60.000@0.9998|210.000@0.9998|330.000@0.9998|150.000@0.9998|30.000@0.9998|270.000@1.0000|90.000@1.0000|240.000@0.9998|300.000@0.9998|180.000@0.9999|0.000@0.9999|120.000@0.9998|60.000@0.9998|220.893@0.9999|319.107@0.9999|340.893@0.9998|19.107@0.9998|139.107@0.9999|40.893@0.9999
diameter_pitch_grid,hexagonal_packing,50,0.6353883327016112,1.5,2.360761006772255,0.8646116672983888,8.0,infinite_pupil_upper_bound,1.0,3.0,550.0,retinal_optotype_primary,0,,49,49,0,1,206.26480624709637,206.26480624709637,0.0,0.9999458756086861,0.9805622355469319,22.585548647685478,9.132601092169349,1.0,numeric,0.01907784678041935,49.99999990221011,1.9557978703232948e-07,768,3.948430109024048,5.72013383143511,True,2.4489795918367347,24,nan,3.948430109024048,0.9419786334037781,0.040816|0.040816|0.000000|0.102041|0.061224|0.000000|0.061224|0.020408|0.000000|0.061224|0.020408|0.020408|0.040816|0.020408|0.000000|0.040816|0.020408|0.000000|0.061224|0.040816|0.020408|0.081633|0.040816|0.000000|0.040816|0.000000|0.000000|0.040816|0.000000|0.000000|0.040816|0.020408|0.000000|0.040816|0.020408|0.000000,GhostResolved,GhostResolved,True,True,True,3.370381653589261e-05,-178.631:-103.132|178.631:-103.132|0.000:206.265|-178.631:-309.397|178.631:-309.397|-178.631:309.397|178.631:309.397|-357.261:0.000|357.261:0.000|0.000:-412.530|-357.261:206.265|357.261:206.265|-357.261:-412.530|357.261:-412.530|-535.892:-103.132|535.892:-103.132|-178.631:515.662|178.631:515.662|0.000:-618.794|-535.892:-309.397|535.892:-309.397|-535.892:309.397|535.892:309.397|0.000:618.794|-357.261:-618.794|357.261:-618.794|-357.261:618.794|357.261:618.794|-714.522:0.000|714.522:0.000|-714.522:206.265|714.522:206.265|-535.892:515.662|535.892:515.662|-714.522:-412.530|0.000:825.059|-357.261:825.059|357.261:825.059|-893.153:-103.132|-714.522:-618.794|-893.153:-309.397|893.153:309.397|714.522:618.794|893.153:515.662|714.522:825.059|-1071.783:-412.530|-1071.783:-618.794|1071.783:618.794|1071.783:825.059,210.000@0.9996|330.000@0.9996|90.000@0.9998|240.000@0.9996|300.000@0.9996|120.000@0.9996|60.000@0.9996|180.000@0.9999|0.000@0.9999|270.000@0.9999|150.000@0.9996|30.000@0.9996|229.107@0.9997|310.893@0.9997|190.893@0.9996|349.107@0.9996|109.107@0.9996|70.893@0.9996|270.000@0.9998|210.000@0.9996|330.000@0.9996|150.000@0.9996|30.000@0.9996|90.000@0.9998|240.000@0.9996|300.000@0.9996|120.000@0.9996|60.000@0.9996|180.000@0.9999|0.000@0.9999|163.898@0.9998|16.102@0.9998|136.102@0.9996|43.898@0.9996|210.000@0.9998|90.000@0.9999|113.413@0.9998|66.587@0.9998|186.587@0.9997|220.893@0.9998|199.107@0.9996|19.107@0.9996|40.893@0.9998|30.000@0.9996|49.107@0.9999|201.052@0.9997|210.000@0.9996|30.000@0.9996|37.589@0.9998
diameter_pitch_grid,square_packing,25,0.6353883327016112,1.8491242752806438,2.910226990505699,1.2137359425790326,8.0,infinite_pupil_upper_bound,1.0,3.0,550.0,retinal_optotype_primary,0,,24,24,0,1,254.27284024504297,254.27284024504297,0.0,1.0001083707281524,0.9611007876297432,22.585548647685478,11.25820958398991,1.0,not_evaluated_well_separated,0.005993922707617342,25.000000057922776,2.31691103635967e-07,768,2.2165411710739136,10.189546191349464,True,1.3333333333333333,16,nan,2.2165411710739136,0.9775046110153198,0.083333|0.000000|0.041667|0.000000|0.083333|0.000000|0.041667|0.000000|0.000000|0.083333|0.000000|0.041667|0.000000|0.083333|0.000000|0.041667|0.000000|0.000000|0.083333|0.000000|0.041667|0.000000|0.083333|0.000000|0.041667|0.000000|0.000000|0.083333|0.000000|0.041667|0.000000|0.083333|0.000000|0.041667|0.000000|0.000000,GhostResolved,GhostResolved,True,True,True,0.00016518442572355753,0.000:-254.273|-254.273:0.000|254.273:0.000|0.000:254.273|-254.273:-254.273|254.273:-254.273|-254.273:254.273|254.273:254.273|0.000:-508.546|-508.546:0.000|508.546:0.000|0.000:508.546|-254.273:-508.546|254.273:-508.546|-508.546:-254.273|508.546:-254.273|-508.546:254.273|508.546:254.273|-254.273:508.546|254.273:508.546|-508.546:-508.546|508.546:-508.546|-508.546:508.546|508.546:508.546,270.000@1.0001|180.000@1.0001|0.000@1.0001|90.000@1.0001|225.000@1.0000|315.000@1.0000|135.000@1.0000|45.000@1.0000|270.000@1.0001|180.000@1.0001|0.000@1.0001|90.000@1.0001|243.435@1.0000|296.565@1.0000|206.565@1.0000|333.435@1.0000|153.435@1.0000|26.565@1.0000|116.565@1.0000|63.435@1.0000|225.000@1.0000|315.000@1.0000|135.000@1.0000|45.000@1.0000
diameter_pitch_grid,triangular_packing,25,0.6353883327016112,1.8491242752806438,2.910226990505699,1.2137359425790324,8.0,infinite_pupil_upper_bound,1.0,3.0,550.0,retinal_optotype_primary,0,,24,24,0,1,254.27284024504297,254.27284024504297,0.0,0.9999291772895013,0.9611049930705953,22.585548647685478,11.25820958398991,1.0,not_evaluated_well_separated,0.005328029188648031,24.999999941524955,2.3390018100144516e-07,768,2.089530920982361,10.808908554972342,True,1.5,18,nan,2.089530920982361,0.9796010851860046,0.083333|0.041667|0.000000|0.041667|0.041667|0.000000|0.083333|0.000000|0.000000|0.041667|0.000000|0.000000|0.083333|0.041667|0.000000|0.041667|0.000000|0.000000|0.083333|0.000000|0.000000|0.041667|0.041667|0.000000|0.083333|0.000000|0.000000|0.041667|0.000000|0.000000|0.083333|0.041667|0.000000|0.041667|0.041667|0.000000,GhostResolved,GhostResolved,True,True,True,4.811996630408679e-05,-127.136:-220.207|127.136:-220.207|-254.273:0.000|254.273:0.000|-127.136:220.207|127.136:220.207|0.000:-440.413|0.000:440.413|-381.409:-220.207|381.409:-220.207|-381.409:220.207|381.409:220.207|-254.273:-440.413|254.273:-440.413|-508.546:0.000|508.546:0.000|-254.273:440.413|254.273:440.413|-508.546:-440.413|508.546:-440.413|635.682:-220.207|635.682:220.207|-508.546:440.413|508.546:440.413,240.000@0.9998|300.000@0.9998|180.000@0.9999|0.000@0.9999|120.000@0.9998|60.000@0.9998|270.000@0.9999|90.000@0.9999|210.000@0.9998|330.000@0.9998|150.000@0.9998|30.000@0.9998|240.000@0.9998|300.000@0.9998|180.000@0.9999|0.000@0.9999|120.000@0.9998|60.000@0.9998|220.893@0.9998|319.107@0.9998|340.893@0.9998|19.107@0.9998|139.107@0.9998|40.893@0.9998
diameter_pitch_grid,hexagonal_packing,49,0.6353883327016112,1.8491242752806438,2.910226990505699,1.2137359425790317,8.0,infinite_pupil_upper_bound,1.0,3.0,550.0,retinal_optotype_primary,0,,48,48,0,1,254.27284024504297,254.27284024504297,0.0,1.0000512647213466,0.9800948468938495,22.585548647685478,11.25820958398991,1.0,not_evaluated_well_separated,0.023812450468548546,48.99999987979382,2.453187367531687e-07,768,4.421663904190064,5.1079297606231275,True,2.0,24,nan,4.421663904190064,0.9278584122657776,0.041667|0.041667|0.000000|0.083333|0.062500|0.000000|0.062500|0.020833|0.000000|0.062500|0.020833|0.020833|0.041667|0.020833|0.000000|0.041667|0.020833|0.000000|0.062500|0.041667|0.020833|0.083333|0.041667|0.000000|0.041667|0.000000|0.000000|0.041667|0.000000|0.000000|0.041667|0.020833|0.000000|0.041667|0.020833|0.000000,GhostResolved,GhostResolved,True,True,True,0.00010634448525146923,-220.207:-127.136|220.207:-127.136|0.000:254.273|-440.413:0.000|440.413:0.000|-220.207:-381.409|220.207:-381.409|-220.207:381.409|220.207:381.409|0.000:-508.546|-440.413:254.273|440.413:254.273|-220.207:635.682|220.207:635.682|-440.413:-508.546|440.413:-508.546|-660.620:-127.136|660.620:-127.136|-660.620:-381.409|660.620:-381.409|-660.620:381.409|660.620:381.409|0.000:-762.819|0.000:762.819|-880.827:0.000|880.827:0.000|-440.413:-762.819|440.413:-762.819|-440.413:762.819|440.413:762.819|-880.827:254.273|880.827:254.273|-660.620:635.682|660.620:635.682|-880.827:-508.546|0.000:1017.091|-1101.034:-127.136|-440.413:1017.091|440.413:1017.091|-880.827:-762.819|-1101.034:-381.409|1101.034:381.409|880.827:762.819|1101.034:635.682|880.827:1017.091|-1321.240:-508.546|-1321.240:-762.819|1321.240:762.819,210.000@0.9996|330.000@0.9996|90.000@1.0001|180.000@0.9999|0.000@0.9999|240.000@0.9996|300.000@0.9996|120.000@0.9996|60.000@0.9996|270.000@1.0000|150.000@0.9997|30.000@0.9997|109.107@0.9996|70.893@0.9996|229.107@0.9999|310.893@0.9999|190.893@0.9996|349.107@0.9996|210.000@0.9996|330.000@0.9996|150.000@0.9996|30.000@0.9996|270.000@1.0000|90.000@1.0000|180.000@0.9998|0.000@0.9998|240.000@0.9997|300.000@0.9997|120.000@0.9997|60.000@0.9997|163.898@0.9997|16.102@0.9997|136.102@0.9996|43.898@0.9996|210.000@0.9998|90.000@1.0000|186.587@0.9998|113.413@0.9999|66.587@0.9999|220.893@0.9997|199.107@0.9998|19.107@0.9998|40.893@0.9997|30.000@0.9998|49.107@0.9998|201.052@0.9998|210.000@0.9997|30.000@0.9997
diameter_pitch_grid,square_packing,25,0.6353883327016112,2.2795070569547775,3.58758091648068,1.6441187242531663,8.0,infinite_pupil_upper_bound,1.0,3.0,550.0,retinal_optotype_primary,0,,24,24,0,1,313.4547209611107,313.4547209611107,0.0,0.9999414820252152,0.9611117273909019,22.585548647685478,13.87855242530196,1.0,not_evaluated_well_separated,0.008725055493424344,25.000000137853213,5.514128531558526e-07,768,2.674252581596375,8.445555518246225,True,1.3333333333333333,16,nan,2.674252581596375,0.9688236713409424,0.083333|0.000000|0.041667|0.000000|0.083333|0.000000|0.041667|0.000000|0.000000|0.083333|0.000000|0.041667|0.000000|0.083333|0.000000|0.041667|0.000000|0.000000|0.083333|0.000000|0.041667|0.000000|0.083333|0.000000|0.041667|0.000000|0.000000|0.083333|0.000000|0.041667|0.000000|0.083333|0.000000|0.041667|0.000000|0.000000,GhostResolved,GhostResolved,True,True,True,4.911337659330484e-05,0.000:-313.455|-313.455:0.000|313.455:0.000|0.000:313.455|-313.455:-313.455|313.455:-313.455|-313.455:313.455|313.455:313.455|0.000:-626.909|-626.909:0.000|626.909:0.000|0.000:626.909|-313.455:-626.909|313.455:-626.909|-626.909:-313.455|626.909:-313.455|-626.909:313.455|626.909:313.455|-313.455:626.909|313.455:626.909|-626.909:-626.909|626.909:-626.909|-626.909:626.909|626.909:626.909,270.000@0.9999|180.000@0.9999|0.000@0.9999|90.000@0.9999|225.000@0.9999|315.000@0.9999|135.000@0.9999|45.000@0.9999|270.000@0.9999|180.000@0.9999|0.000@0.9999|90.000@0.9999|243.435@0.9999|296.565@0.9999|206.565@0.9999|333.435@0.9999|153.435@0.9999|26.565@0.9999|116.565@0.9999|63.435@0.9999|225.000@0.9999|315.000@0.9999|135.000@0.9999|45.000@0.9999
diameter_pitch_grid,triangular_packing,25,0.6353883327016112,2.2795070569547775,3.58758091648068,1.6441187242531663,8.0,infinite_pupil_upper_bound,1.0,3.0,550.0,retinal_optotype_primary,0,,24,24,0,1,313.4547209611107,313.4547209611107,0.0,1.0000047810420378,0.9611226298541149,22.585548647685478,13.87855242530196,1.0,not_evaluated_well_separated,0.007731731515461222,24.99999986696327,5.32146913201359e-07,768,2.5176807403564454,8.970775478263334,True,1.5,18,nan,2.5176807403564454,0.9714126586914062,0.083333|0.041667|0.000000|0.041667|0.041667|0.000000|0.083333|0.000000|0.000000|0.041667|0.000000|0.000000|0.083333|0.041667|0.000000|0.041667|0.000000|0.000000|0.083333|0.000000|0.000000|0.041667|0.041667|0.000000|0.083333|0.000000|0.000000|0.041667|0.000000|0.000000|0.083333|0.041667|0.000000|0.041667|0.041667|0.000000,GhostResolved,GhostResolved,True,True,True,0.00021828885674696446,-156.727:-271.460|156.727:-271.460|-313.455:0.000|313.455:0.000|-156.727:271.460|156.727:271.460|0.000:-542.920|-470.182:-271.460|470.182:-271.460|-470.182:271.460|470.182:271.460|0.000:542.920|-313.455:-542.920|313.455:-542.920|-626.909:0.000|626.909:0.000|-313.455:542.920|313.455:542.920|-626.909:-542.920|626.909:-542.920|-626.909:542.920|626.909:542.920|783.637:-271.460|783.637:271.460,240.000@0.9999|300.000@0.9999|180.000@1.0000|0.000@1.0000|120.000@0.9999|60.000@0.9999|270.000@1.0000|210.000@0.9999|330.000@0.9999|150.000@0.9999|30.000@0.9999|90.000@1.0000|240.000@0.9999|300.000@0.9999|180.000@1.0000|0.000@1.0000|120.000@0.9999|60.000@0.9999|220.893@1.0000|319.107@1.0000|139.107@1.0000|40.893@1.0000|340.893@0.9999|19.107@0.9999
diameter_pitch_grid,hexagonal_packing,45,0.6353883327016112,2.2795070569547775,3.58758091648068,1.6441187242531659,8.0,infinite_pupil_upper_bound,1.0,3.0,550.0,retinal_optotype_primary,0,,44,44,0,1,313.4547209611107,313.4547209611107,0.0,0.9999978409548774,0.9784893999777419,22.585548647685478,13.87855242530196,1.0,not_evaluated_well_separated,0.024934250861435872,45.00000010735131,2.3855847075537895e-07,768,4.535513639450073,4.979711327783363,True,1.5681818181818181,23,nan,4.535513639450073,0.9271818399429321,0.045455|0.045455|0.000000|0.068182|0.045455|0.000000|0.068182|0.022727|0.000000|0.068182|0.022727|0.022727|0.045455|0.022727|0.000000|0.045455|0.022727|0.000000|0.068182|0.045455|0.000000|0.068182|0.045455|0.000000|0.045455|0.000000|0.000000|0.045455|0.000000|0.000000|0.045455|0.022727|0.000000|0.045455|0.022727|0.000000,GhostResolved,GhostResolved,True,True,True,0.0004520954433158434,-271.460:-156.727|271.460:-156.727|0.000:313.455|-271.460:-470.182|271.460:-470.182|-542.920:0.000|542.920:0.000|-271.460:470.182|271.460:470.182|0.000:-626.909|-542.920:313.455|542.920:313.455|-542.920:-626.909|542.920:-626.909|-814.379:-156.727|814.379:-156.727|-271.460:783.637|271.460:783.637|0.000:-940.364|-814.379:-470.182|814.379:-470.182|-814.379:470.182|814.379:470.182|0.000:940.364|-542.920:-940.364|542.920:-940.364|-1085.839:0.000|1085.839:0.000|-542.920:940.364|542.920:940.364|-1085.839:313.455|1085.839:313.455|-814.379:783.637|814.379:783.637|-1085.839:-626.909|0.000:1253.819|-1357.299:-156.727|-542.920:1253.819|542.920:1253.819|-1085.839:-940.364|-1357.299:-470.182|1357.299:470.182|1085.839:940.364|1357.299:783.637,210.000@0.9997|330.000@0.9997|90.000@0.9998|240.000@0.9996|300.000@0.9996|180.000@0.9999|0.000@0.9999|120.000@0.9996|60.000@0.9996|270.000@0.9998|150.000@0.9996|30.000@0.9996|229.107@0.9995|310.893@0.9995|190.893@0.9998|349.107@0.9998|109.107@0.9996|70.893@0.9996|270.000@0.9999|210.000@0.9997|330.000@0.9997|150.000@0.9997|30.000@0.9997|90.000@0.9999|240.000@0.9996|300.000@0.9996|180.000@1.0000|0.000@1.0000|120.000@0.9996|60.000@0.9996|163.898@0.9997|16.102@0.9997|136.102@0.9997|43.898@0.9997|210.000@0.9996|90.000@1.0000|186.587@0.9996|113.413@0.9997|66.587@0.9997|220.893@0.9996|199.107@0.9996|19.107@0.9996|40.893@0.9996|30.000@0.9995
diameter_pitch_grid,square_packing,25,0.6353883327016112,2.8100612231257442,4.422588641465337,2.174672890424133,8.0,infinite_pupil_upper_bound,1.0,3.0,550.0,retinal_optotype_primary,0,,24,24,0,1,386.4111558203402,386.4111558203402,0.0,0.9998144816105592,0.9611755744594284,22.585548647685478,17.108778796920607,1.0,not_evaluated_well_separated,0.012805649079399788,25.000000068554513,2.7421805270932964e-07,768,3.2384963035583496,6.9740850477023075,True,1.3333333333333333,16,nan,3.2384963035583496,0.9579430818557739,0.083333|0.000000|0.041667|0.000000|0.083333|0.000000|0.041667|0.000000|0.000000|0.083333|0.000000|0.041667|0.000000|0.083333|0.000000|0.041667|0.000000|0.000000|0.083333|0.000000|0.041667|0.000000|0.083333|0.000000|0.041667|0.000000|0.000000|0.083333|0.000000|0.041667|0.000000|0.083333|0.000000|0.041667|0.000000|0.000000,GhostResolved,GhostResolved,True,True,True,0.00026271028643753703,0.000:-386.411|-386.411:0.000|386.411:0.000|0.000:386.411|-386.411:-386.411|386.411:-386.411|-386.411:386.411|386.411:386.411|0.000:-772.822|-772.822:0.000|772.822:0.000|0.000:772.822|-386.411:-772.822|386.411:-772.822|-772.822:-386.411|772.822:-386.411|-772.822:386.411|772.822:386.411|-386.411:772.822|386.411:772.822|-772.822:-772.822|772.822:-772.822|-772.822:772.822|772.822:772.822,270.000@0.9998|180.000@0.9998|0.000@0.9998|90.000@0.9998|225.000@0.9996|315.000@0.9996|135.000@0.9996|45.000@0.9996|270.000@0.9998|180.000@0.9998|0.000@0.9998|90.000@0.9998|243.435@0.9996|296.565@0.9996|206.565@0.9996|333.435@0.9996|153.435@0.9996|26.565@0.9996|116.565@0.9996|63.435@0.9996|225.000@0.9996|315.000@0.9996|135.000@0.9996|45.000@0.9996
diameter_pitch_grid,triangular_packing,25,0.6353883327016112,2.8100612231257442,4.422588641465337,2.174672890424133,8.0,infinite_pupil_upper_bound,1.0,3.0,550.0,retinal_optotype_primary,0,,24,24,0,1,386.4111558203401,386.4111558203402,1.471060501349424e-14,0.9999045979613381,0.9610552835907847,22.585548647685478,17.108778796920603,1.0,not_evaluated_well_separated,0.0113137327134655,24.999999850227717,5.990891338569782e-07,768,3.04548237323761,7.416082537911751,True,1.5,18,nan,3.04548237323761,0.961013674736023,0.083333|0.041667|0.000000|0.041667|0.041667|0.000000|0.083333|0.000000|0.000000|0.041667|0.000000|0.000000|0.083333|0.041667|0.000000|0.041667|0.000000|0.000000|0.083333|0.000000|0.000000|0.041667|0.041667|0.000000|0.083333|0.000000|0.000000|0.041667|0.000000|0.000000|0.083333|0.041667|0.000000|0.041667|0.041667|0.000000,GhostResolved,GhostResolved,True,True,True,4.5952734328555946e-05,-193.206:-334.642|193.206:-334.642|-193.206:334.642|193.206:334.642|-386.411:0.000|386.411:0.000|0.000:-669.284|0.000:669.284|-579.617:-334.642|579.617:-334.642|-579.617:334.642|579.617:334.642|-386.411:-669.284|386.411:-669.284|-386.411:669.284|386.411:669.284|-772.822:0.000|772.822:0.000|-772.822:-669.284|772.822:-669.284|-772.822:669.284|772.822:669.284|966.028:-334.642|966.028:334.642,240.000@0.9998|300.000@0.9998|120.000@0.9998|60.000@0.9998|180.000@0.9999|0.000@0.9999|270.000@0.9999|90.000@0.9999|210.000@0.9998|330.000@0.9998|150.000@0.9998|30.000@0.9998|240.000@0.9998|300.000@0.9998|120.000@0.9998|60.000@0.9998|180.000@0.9999|0.000@0.9999|220.893@0.9997|319.107@0.9997|139.107@0.9997|40.893@0.9997|340.893@0.9998|19.107@0.9998
diameter_pitch_grid,hexagonal_packing,37,0.6353883327016112,2.8100612231257442,4.422588641465337,2.174672890424132,8.0,infinite_pupil_upper_bound,1.0,3.0,550.0,retinal_optotype_primary,0,,36,36,0,1,386.4111558203401,386.4111558203402,1.471060501349424e-14,1.0000491234666515,0.9737133915891524,22.585548647685478,17.108778796920603,1.0,not_evaluated_well_separated,0.024346277117737083,36.99999995303895,1.2692175238732268e-07,768,4.47637209892273,5.045502953858739,True,1.8333333333333333,22,nan,4.47637209892273,0.9259700775146484,0.055556|0.027778|0.000000|0.055556|0.027778|0.000000|0.055556|0.027778|0.000000|0.083333|0.027778|0.000000|0.055556|0.027778|0.000000|0.055556|0.027778|0.000000|0.055556|0.027778|0.000000|0.083333|0.027778|0.000000|0.055556|0.000000|0.000000|0.055556|0.000000|0.000000|0.055556|0.027778|0.000000|0.055556|0.027778|0.000000,GhostResolved,GhostResolved,True,True,True,3.984536783259025e-05,-334.642:-193.206|334.642:-193.206|0.000:386.411|-669.284:0.000|669.284:0.000|-334.642:-579.617|334.642:-579.617|-334.642:579.617|334.642:579.617|0.000:-772.822|-669.284:386.411|669.284:386.411|-669.284:-772.822|669.284:-772.822|-1003.926:-193.206|1003.926:-193.206|-334.642:966.028|334.642:966.028|-1003.926:-579.617|1003.926:-579.617|-1003.926:579.617|1003.926:579.617|0.000:-1159.233|0.000:1159.233|-1338.568:0.000|1338.568:0.000|-669.284:-1159.233|669.284:-1159.233|-669.284:1159.233|669.284:1159.233|-1338.568:386.411|1338.568:386.411|-1003.926:966.028|1003.926:966.028|-1338.568:-772.822|0.000:1545.645,210.000@0.9996|330.000@0.9996|90.000@0.9999|180.000@1.0000|0.000@1.0000|240.000@0.9997|300.000@0.9997|120.000@0.9997|60.000@0.9997|270.000@0.9999|150.000@0.9997|30.000@0.9997|229.107@0.9997|310.893@0.9997|190.893@0.9996|349.107@0.9996|109.107@0.9996|70.893@0.9996|210.000@0.9997|330.000@0.9997|150.000@0.9997|30.000@0.9997|270.000@0.9999|90.000@0.9999|180.000@0.9999|0.000@0.9999|240.000@1.0000|300.000@1.0000|120.000@1.0000|60.000@1.0000|163.898@0.9998|16.102@0.9998|136.102@0.9996|43.898@0.9996|210.000@0.9998|90.000@0.9999
diameter_pitch_grid,square_packing,25,0.6353883327016112,3.464101615137754,5.451944011009331,2.8287132824361425,8.0,infinite_pupil_upper_bound,1.0,3.0,550.0,retinal_optotype_primary,0,,24,24,0,1,476.34816564442826,476.34816564442826,0.0,0.99989405159151,0.9611342096013467,22.585548647685478,21.09083879586177,1.0,not_evaluated_well_separated,0.018930802121765348,24.999999938535076,2.45859695269246e-07,768,3.934067296981812,5.741017360077431,True,1.3333333333333333,16,nan,3.934067296981812,0.9369826316833496,0.083333|0.000000|0.041667|0.000000|0.083333|0.000000|0.041667|0.000000|0.000000|0.083333|0.000000|0.041667|0.000000|0.083333|0.000000|0.041667|0.000000|0.000000|0.083333|0.000000|0.041667|0.000000|0.083333|0.000000|0.041667|0.000000|0.000000|0.083333|0.000000|0.041667|0.000000|0.083333|0.000000|0.041667|0.000000|0.000000,GhostResolved,GhostResolved,True,True,True,0.0003005115252087484,0.000:-476.348|-476.348:0.000|476.348:0.000|0.000:476.348|-476.348:-476.348|476.348:-476.348|-476.348:476.348|476.348:476.348|0.000:-952.696|-952.696:0.000|952.696:0.000|0.000:952.696|-476.348:-952.696|476.348:-952.696|-952.696:-476.348|952.696:-476.348|-952.696:476.348|952.696:476.348|-476.348:952.696|476.348:952.696|-952.696:-952.696|952.696:-952.696|-952.696:952.696|952.696:952.696,270.000@0.9999|180.000@0.9999|0.000@0.9999|90.000@0.9999|225.000@0.9998|315.000@0.9998|135.000@0.9998|45.000@0.9998|270.000@0.9998|180.000@0.9998|0.000@0.9998|90.000@0.9998|243.435@0.9997|296.565@0.9997|206.565@0.9997|333.435@0.9997|153.435@0.9997|26.565@0.9997|116.565@0.9997|63.435@0.9997|225.000@0.9996|315.000@0.9996|135.000@0.9996|45.000@0.9996
