comparison_group,pattern_kind,diameter_mm,pitch_mm,pupil_diameter_mm,myopia_d,wavelength_nm,ring_count,ghost_index,ghost_x_arcmin,ghost_y_arcmin,ghost_radius_arcmin,ghost_azimuth_deg,multiplicity,total_weight,measured_peak,peak_ratio,above_visibility_threshold
fixed_area_fraction_layout,triangular_packing,0.5912954698289009,2.0,8.0,3.0,550.0,0,10,-412.52961249419275,238.1740828222142,476.3481656444284,150.0,1,1.0,0.006110368559196104,0.9989394338387573,True
fixed_area_fraction_layout,triangular_packing,0.5912954698289009,2.0,8.0,3.0,550.0,0,11,412.52961249419275,238.1740828222142,476.3481656444284,30.000000000000004,1,1.0,0.0061103686980082455,0.9989394565321382,True
fixed_area_fraction_layout,triangular_packing,0.5912954698289009,2.0,8.0,3.0,550.0,0,12,0.0,476.3481656444284,476.3481656444284,90.0,1,1.0,0.006112551851953494,0.9992963643921015,True
fixed_area_fraction_layout,triangular_packing,0.5912954698289009,2.0,8.0,3.0,550.0,0,13,-275.0197416627952,-476.3481656444284,550.0394833255904,240.0,1,1.0,0.0061106073056371776,0.9989784647470186,True
fixed_area_fraction_layout,triangular_packing,0.5912954698289009,2.0,8.0,3.0,550.0,0,14,275.0197416627952,-476.3481656444284,550.0394833255904,300.0,1,1.0,0.0061106071234323656,0.9989784349596874,True
fixed_area_fraction_layout,triangular_packing,0.5912954698289009,2.0,8.0,3.0,550.0,0,15,-550.0394833255904,0.0,550.0394833255904,180.0,1,1.0,0.006111557300871652,0.9991337725148696,True
fixed_area_fraction_layout,triangular_packing,0.5912954698289009,2.0,8.0,3.0,550.0,0,16,550.0394833255904,0.0,550.0394833255904,0.0,1,1.0,0.006111557506706607,0.9991338061653199,True
fixed_area_fraction_layout,triangular_packing,0.5912954698289009,2.0,8.0,3.0,550.0,0,17,-275.0197416627952,476.3481656444284,550.0394833255904,120.00000000000001,1,1.0,0.0061106071228527485,0.9989784348649301,True
fixed_area_fraction_layout,triangular_packing,0.5912954698289009,2.0,8.0,3.0,550.0,0,18,275.0197416627952,476.3481656444284,550.0394833255904,59.99999999999999,1,1.0,0.006110607481635343,0.9989784935196705,True
fixed_area_fraction_layout,triangular_packing,0.5912954698289009,2.0,8.0,3.0,550.0,0,19,-550.0394833255904,-476.3481656444284,727.6338420729853,220.8933946491309,1,1.0,0.006109262023836479,0.9987585344715655,True
fixed_area_fraction_layout,triangular_packing,0.5912954698289009,2.0,8.0,3.0,550.0,0,20,550.0394833255904,-476.3481656444284,727.6338420729853,319.1066053508691,1,1.0,0.006109261754293117,0.9987584904058942,True
fixed_area_fraction_layout,triangular_packing,0.5912954698289009,2.0,8.0,3.0,550.0,0,21,-550.0394833255904,476.3481656444284,727.6338420729853,139.1066053508691,1,1.0,0.006109261774451724,0.9987584937014772,True
fixed_area_fraction_layout,triangular_packing,0.5912954698289009,2.0,8.0,3.0,550.0,0,22,550.0394833255904,476.3481656444284,727.6338420729853,40.893394649130904,1,1.0,0.006109261999871483,0.9987585305537038,True
fixed_area_fraction_layout,triangular_packing,0.5912954698289009,2.0,8.0,3.0,550.0,0,23,687.549354156988,-238.1740828222142,727.6338420729854,340.8933946491309,1,1.0,0.0061120746420029876,0.9992183488300019,True
fixed_area_fraction_layout,triangular_packing,0.5912954698289009,2.0,8.0,3.0,550.0,0,24,687.549354156988,238.1740828222142,727.6338420729854,19.106605350869096,1,1.0,0.006112074370664374,0.9992183044708379,True
fixed_area_fraction_layout,triangular_packing,1.1825909396578018,4.0,8.0,3.0,550.0,0,1,-275.0197416627952,-476.3481656444284,550.0394833255904,240.0,1,1.0,0.022054638691862173,0.9995298850193413,True
fixed_area_fraction_layout,triangular_packing,1.1825909396578018,4.0,8.0,3.0,550.0,0,2,275.0197416627952,-476.3481656444284,550.0394833255904,300.0,1,1.0,0.02205463877933388,0.9995298889836132,True
fixed_area_fraction_layout,triangular_packing,1.1825909396578018,4.0,8.0,3.0,550.0,0,3,-550.0394833255904,0.0,550.0394833255904,180.0,1,1.0,0.022061739058719058,0.9998516780428958,True
fixed_area_fraction_layout,triangular_packing,1.1825909396578018,4.0,8.0,3.0,550.0,0,4,550.0394833255904,0.0,550.0394833255904,0.0,1,1.0,0.022061739213969776,0.9998516850789545,True
fixed_area_fraction_layout,triangular_packing,1.1825909396578018,4.0,8.0,3.0,550.0,0,5,-275.0197416627952,476.3481656444284,550.0394833255904,120.00000000000001,1,1.0,0.02205463721645846,0.9995298181531312,True
fixed_area_fraction_layout,triangular_packing,1.1825909396578018,4.0,8.0,3.0,550.0,0,6,275.0197416627952,476.3481656444284,550.0394833255904,59.99999999999999,1,1.0,0.02205463721645846,0.9995298181531312,True
fixed_area_fraction_layout,triangular_packing,1.1825909396578018,4.0,8.0,3.0,550.0,0,7,0.0,-952.6963312888568,952.6963312888568,270.0,1,1.0,0.02205624924556364,0.9996028763105854,True
fixed_area_fraction_layout,triangular_packing,1.1825909396578018,4.0,8.0,3.0,550.0,0,8,-825.0592249883855,-476.3481656444284,952.6963312888568,210.0,1,1.0,0.02205229972724748,0.9994238816943695,True
fixed_area_fraction_layout,triangular_packing,1.1825909396578018,4.0,8.0,3.0,550.0,0,9,825.0592249883855,-476.3481656444284,952.6963312888568,330.0,1,1.0,0.022052300075927986,0.999423897496786,True
fixed_area_fraction_layout,triangular_packing,1.1825909396578018,4.0,8.0,3.0,550.0,0,10,-825.0592249883855,476.3481656444284,952.6963312888568,150.0,1,1.0,0.022052300395141805,0.9994239119637539,True
fixed_area_fraction_layout,triangular_packing,1.1825909396578018,4.0,8.0,3.0,550.0,0,11,825.0592249883855,476.3481656444284,952.6963312888568,30.000000000000004,1,1.0,0.022052298444655852,0.9994238235665225,True
fixed_area_fraction_layout,triangular_packing,1.1825909396578018,4.0,8.0,3.0,550.0,0,12,0.0,952.6963312888568,952.6963312888568,90.0,1,1.0,0.022056250435343386,0.9996029302321405,True
fixed_area_fraction_layout,triangular_packing,1.1825909396578018,4.0,8.0,3.0,550.0,0,13,-550.0394833255904,-952.6963312888568,1100.0789666511807,240.0,1,1.0,0.02205319056815317,0.9994642551559563,True
fixed_area_fraction_layout,triangular_packing,1.1825909396578018,4.0,8.0,3.0,550.0,0,14,550.0394833255904,-952.6963312888568,1100.0789666511807,300.0,1,1.0,0.02205319073289005,0.9994642626219337,True
fixed_area_fraction_layout,triangular_packing,1.1825909396578018,4.0,8.0,3.0,550.0,0,15,-1100.0789666511807,0.0,1100.0789666511807,180.0,1,1.0,0.022059347147347586,0.9997432751381143,True
fixed_area_fraction_layout,triangular_packing,1.1825909396578018,4.0,8.0,3.0,550.0,0,16,1100.0789666511807,0.0,1100.0789666511807,0.0,1,1.0,0.022059347439971025,0.9997432883999898,True
fixed_area_fraction_layout,triangular_packing,1.1825909396578018,4.0,8.0,3.0,550.0,0,17,-550.0394833255904,952.6963312888568,1100.0789666511807,120.00000000000001,1,1.0,0.022053190109024783,0.9994642343479734,True
fixed_area_fraction_layout,triangular_packing,1.1825909396578018,4.0,8.0,3.0,550.0,0,18,550.0394833255904,952.6963312888568,1100.0789666511807,59.99999999999999,1,1.0,0.022053190273765715,0.9994642418141344,True
fixed_area_fraction_layout,triangular_packing,1.1825909396578018,4.0,8.0,3.0,550.0,0,19,-1100.0789666511807,-952.6963312888568,1455.2676841459706,220.8933946491309,1,1.0,0.022051154479569103,0.9993719783602781,True
fixed_area_fraction_layout,triangular_packing,1.1825909396578018,4.0,8.0,3.0,550.0,0,20,1100.0789666511807,-952.6963312888568,1455.2676841459706,319.1066053508691,1,1.0,0.022051154786741564,0.9993719922815244,True
fixed_area_fraction_layout,triangular_packing,1.1825909396578018,4.0,8.0,3.0,550.0,0,21,-1100.0789666511807,952.6963312888568,1455.2676841459706,139.1066053508691,1,1.0,0.022051155682984016,0.9993720328997874,True
fixed_area_fraction_layout,triangular_packing,1.1825909396578018,4.0,8.0,3.0,550.0,0,22,1100.0789666511807,952.6963312888568,1455.2676841459706,40.893394649130904,1,1.0,0.022051155990156477,0.9993720468210335,True
fixed_area_fraction_layout,triangular_packing,1.1825909396578018,4.0,8.0,3.0,550.0,0,23,1375.098708313976,-476.3481656444284,1455.2676841459709,340.8933946491309,1,1.0,0.022050927817924837,0.9993617059141775,True
fixed_area_fraction_layout,triangular_packing,1.1825909396578018,4.0,8.0,3.0,550.0,0,24,1375.098708313976,476.3481656444284,1455.2676841459709,19.106605350869096,1,1.0,0.022050927760296997,0.9993617033024481,True
fixed_area_fraction_layout,hexagonal_packing,0.7241860941500265,2.0,8.0,3.0,550.0,0,1,-238.1740828222142,-137.5098708313976,275.0197416627952,210.0,1,1.0,0.027525321275562342,0.9995120202026515,True
fixed_area_fraction_layout,hexagonal_packing,0.7241860941500265,2.0,8.0,3.0,550.0,0,2,238.1740828222142,-137.5098708313976,275.0197416627952,330.0,1,1.0,0.027525321354960258,0.9995120230857849,True
fixed_area_fraction_layout,hexagonal_packing,0.7241860941500265,2.0,8.0,3.0,550.0,0,3,0.0,275.0197416627952,275.0197416627952,90.0,1,1.0,0.027520831173742315,0.9993489735774688,True
fixed_area_fraction_layout,hexagonal_packing,0.7241860941500265,2.0,8.0,3.0,550.0,0,4,-238.1740828222142,-412.52961249419275,476.3481656444284,240.0,1,1.0,0.02751715348427178,0.9992154276400547,True
fixed_area_fraction_layout,hexagonal_packing,0.7241860941500265,2.0,8.0,3.0,550.0,0,5,238.1740828222142,-412.52961249419275,476.3481656444284,300.0,1,1.0,0.02751715358861754,0.9992154314291054,True
fixed_area_fraction_layout,hexagonal_packing,0.7241860941500265,2.0,8.0,3.0,550.0,0,6,-476.3481656444284,0.0,476.3481656444284,180.0,1,1.0,0.02753532296813308,0.9998752062249597,True
fixed_area_fraction_layout,hexagonal_packing,0.7241860941500265,2.0,8.0,3.0,550.0,0,7,476.3481656444284,0.0,476.3481656444284,0.0,1,1.0,0.027535323120613492,0.9998752117618979,True
fixed_area_fraction_layout,hexagonal_packing,0.7241860941500265,2.0,8.0,3.0,550.0,0,8,-238.1740828222142,412.52961249419275,476.3481656444284,120.00000000000001,1,1.0,0.027517154824912637,0.9992154763220168,True
fixed_area_fraction_layout,hexagonal_packing,0.7241860941500265,2.0,8.0,3.0,550.0,0,9,238.1740828222142,412.52961249419275,476.3481656444284,60.00000000000001,1,1.0,0.027517154929258394,0.9992154801110675,True
fixed_area_fraction_layout,hexagonal_packing,0.7241860941500265,2.0,8.0,3.0,550.0,0,10,0.0,-550.0394833255904,550.0394833255904,270.0,1,1.0,0.027520148119036084,0.9993241701834412,True
fixed_area_fraction_layout,hexagonal_packing,0.7241860941500265,2.0,8.0,3.0,550.0,0,11,-476.3481656444284,275.0197416627952,550.0394833255904,150.0,1,1.0,0.0275175260307824,0.9992289557188633,True
fixed_area_fraction_layout,hexagonal_packing,0.7241860941500265,2.0,8.0,3.0,550.0,0,12,476.3481656444284,275.0197416627952,550.0394833255904,30.000000000000004,1,1.0,0.027517526233799387,0.9992289630909087,True
fixed_area_fraction_layout,hexagonal_packing,0.7241860941500265,2.0,8.0,3.0,550.0,0,13,-476.3481656444284,-550.0394833255904,727.6338420729853,229.10660535086907,1,1.0,0.027517054890251292,0.9992118474490148,True
fixed_area_fraction_layout,hexagonal_packing,0.7241860941500265,2.0,8.0,3.0,550.0,0,14,476.3481656444284,-550.0394833255904,727.6338420729853,310.8933946491309,1,1.0,0.02751705509995028,0.9992118550637,True
fixed_area_fraction_layout,hexagonal_packing,0.7241860941500265,2.0,8.0,3.0,550.0,0,15,-714.5222484666426,-137.5098708313976,727.6338420729854,190.8933946491309,1,1.0,0.0275221340654056,0.9993962847737828,True
fixed_area_fraction_layout,hexagonal_packing,0.7241860941500265,2.0,8.0,3.0,550.0,0,16,714.5222484666426,-137.5098708313976,727.6338420729854,349.1066053508691,1,1.0,0.027522134297797336,0.9993962932124976,True
fixed_area_fraction_layout,hexagonal_packing,0.7241860941500265,2.0,8.0,3.0,550.0,0,17,-238.1740828222142,687.549354156988,727.6338420729854,109.10660535086909,1,1.0,0.02751715179987182,0.999215366475355,True
fixed_area_fraction_layout,hexagonal_packing,0.7241860941500265,2.0,8.0,3.0,550.0,0,18,238.1740828222142,687.549354156988,727.6338420729854,70.89339464913091,1,1.0,0.027517151905384625,0.9992153703067841,True
fixed_area_fraction_layout,hexagonal_packing,0.7241860941500265,2.0,8.0,3.0,550.0,0,19,0.0,-825.0592249883855,825.0592249883855,270.0,1,1.0,0.02752052827803285,0.9993379746903187,True
fixed_area_fraction_layout,hexagonal_packing,0.7241860941500265,2.0,8.0,3.0,550.0,0,20,-714.5222484666426,-412.52961249419275,825.0592249883855,210.0,1,1.0,0.027514195031663913,0.9991079989596349,True
fixed_area_fraction_layout,hexagonal_packing,0.7241860941500265,2.0,8.0,3.0,550.0,0,21,714.5222484666426,-412.52961249419275,825.0592249883855,330.0,1,1.0,0.027514195275931946,0.9991080078296071,True
fixed_area_fraction_layout,hexagonal_packing,0.7241860941500265,2.0,8.0,3.0,550.0,0,22,-714.5222484666426,412.52961249419275,825.0592249883855,150.0,1,1.0,0.027514194292987425,0.9991079721364773,True
fixed_area_fraction_layout,hexagonal_packing,0.7241860941500265,2.0,8.0,3.0,550.0,0,23,714.5222484666426,412.52961249419275,825.0592249883855,29.999999999999996,1,1.0,0.027514194537259003,0.9991079810065783,True
fixed_area_fraction_layout,hexagonal_packing,0.7241860941500265,2.0,8.0,3.0,550.0,0,24,0.0,825.0592249883855,825.0592249883855,90.0,1,1.0,0.027520528832472087,0.9993379948233693,True
fixed_area_fraction_layout,hexagonal_packing,0.7241860941500265,2.0,8.0,3.0,550.0,0,25,-476.3481656444284,-825.0592249883855,952.6963312888568,240.0,1,1.0,0.027517231449431457,0.999218258746492,True
fixed_area_fraction_layout,hexagonal_packing,0.7241860941500265,2.0,8.0,3.0,550.0,0,26,476.3481656444284,-825.0592249883855,952.6963312888568,300.0,1,1.0,0.02751723165288028,0.9992182661342185,True
fixed_area_fraction_layout,hexagonal_packing,0.7241860941500265,2.0,8.0,3.0,550.0,0,27,-952.6963312888568,0.0,952.6963312888568,180.0,1,1.0,0.027532281348216635,0.9997647575352989,True
fixed_area_fraction_layout,hexagonal_packing,0.7241860941500265,2.0,8.0,3.0,550.0,0,28,952.6963312888568,0.0,952.6963312888568,0.0,1,1.0,0.027532281646375098,0.9997647683621651,True
fixed_area_fraction_layout,hexagonal_packing,0.7241860941500265,2.0,8.0,3.0,550.0,0,29,-476.3481656444284,825.0592249883855,952.6963312888568,120.00000000000001,1,1.0,0.02751723181052107,0.9992182718585427,True
fixed_area_fraction_layout,hexagonal_packing,0.7241860941500265,2.0,8.0,3.0,550.0,0,30,476.3481656444284,825.0592249883855,952.6963312888568,60.00000000000001,1,1.0,0.027517232010473736,0.999218279119315,True
fixed_area_fraction_layout,hexagonal_packing,0.7241860941500265,2.0,8.0,3.0,550.0,0,31,-952.6963312888568,275.0197416627952,991.597780330068,163.897886248014,1,1.0,0.027514666204868133,0.9991251084159243,True
fixed_area_fraction_layout,hexagonal_packing,0.7241860941500265,2.0,8.0,3.0,550.0,0,32,952.6963312888568,275.0197416627952,991.597780330068,16.102113751986018,1,1.0,0.02751466447704797,0.9991250456745304,True
fixed_area_fraction_layout,hexagonal_packing,0.7241860941500265,2.0,8.0,3.0,550.0,0,33,-714.5222484666426,687.549354156988,991.5977803300681,136.10211375198602,1,1.0,0.02751420270075578,0.9991082774431965,True
fixed_area_fraction_layout,hexagonal_packing,0.7241860941500265,2.0,8.0,3.0,550.0,0,34,714.5222484666426,687.549354156988,991.5977803300681,43.89788624801398,1,1.0,0.027514203010689776,0.9991082886976612,True
fixed_area_fraction_layout,hexagonal_packing,0.7241860941500265,2.0,8.0,3.0,550.0,0,35,-952.6963312888568,-550.0394833255904,1100.0789666511807,210.0,1,1.0,0.027514455314046057,0.9991174504522077,True
fixed_area_fraction_layout,hexagonal_packing,0.7241860941500265,2.0,8.0,3.0,550.0,0,36,0.0,1100.0789666511807,1100.0789666511807,90.0,1,1.0,0.027537590043340568,0.9999575292938859,True
fixed_area_fraction_layout,hexagonal_packing,0.7241860941500265,2.0,8.0,3.0,550.0,0,37,-1190.8704141110707,-137.5098708313976,1198.7832613867865,186.58677555362945,1,1.0,0.027519356690456614,0.9992954314679002,True
fixed_area_fraction_layout,hexagonal_packing,0.7241860941500265,2.0,8.0,3.0,550.0,0,38,-476.3481656444284,1100.0789666511807,1198.783261386787,113.41322444637053,1,1.0,0.02753415297312098,0.9998327208324563,True
fixed_area_fraction_layout,hexagonal_packing,0.7241860941500265,2.0,8.0,3.0,550.0,0,39,476.3481656444284,1100.0789666511807,1198.783261386787,66.58677555362947,1,1.0,0.027534153125952032,0.9998327263821273,True
fixed_area_fraction_layout,hexagonal_packing,0.7241860941500265,2.0,8.0,3.0,550.0,0,40,-1190.8704141110707,-412.52961249419275,1260.2987837769588,199.1066053508691,1,1.0,0.027511688015428006,0.9990169630426496,True
fixed_area_fraction_layout,hexagonal_packing,0.7241860941500265,2.0,8.0,3.0,550.0,0,41,1190.8704141110707,412.52961249419275,1260.2987837769588,19.1066053508691,1,1.0,0.027511689225236228,0.9990170069737576,True
fixed_area_fraction_layout,hexagonal_packing,0.7241860941500265,2.0,8.0,3.0,550.0,0,42,-952.6963312888568,-825.0592249883855,1260.2987837769592,220.8933946491309,1,1.0,0.027514381642664378,0.9991147752633953,True
fixed_area_fraction_layout,hexagonal_packing,0.7241860941500265,2.0,8.0,3.0,550.0,0,43,952.6963312888568,825.0592249883855,1260.2987837769592,40.893394649130904,1,1.0,0.027514380541503763,0.9991147352775488,True
fixed_area_fraction_layout,hexagonal_packing,0.7241860941500265,2.0,8.0,3.0,550.0,0,44,1190.8704141110707,687.549354156988,1375.0987083139755,30.00000000000001,1,1.0,0.027511707811296034,0.9990176818792382,True
fixed_area_fraction_layout,hexagonal_packing,0.7241860941500265,2.0,8.0,3.0,550.0,0,45,952.6963312888568,1100.0789666511807,1455.2676841459706,49.106605350869096,1,1.0,0.02753111310187315,0.999722335641248,True
fixed_area_fraction_layout,hexagonal_packing,0.7241860941500265,2.0,8.0,3.0,550.0,0,46,-1429.0444969332852,-550.0394833255904,1531.24511670483,201.0517244353729,1,1.0,0.027512303727641754,0.999039321065376,True
fixed_area_fraction_layout,hexagonal_packing,0.7241860941500265,2.0,8.0,3.0,550.0,0,47,-1429.0444969332852,-825.0592249883855,1650.118449976771,210.0,1,1.0,0.0275119380165309,0.9990260411967212,True
fixed_area_fraction_layout,hexagonal_packing,0.7241860941500265,2.0,8.0,3.0,550.0,0,48,1429.0444969332852,825.0592249883855,1650.118449976771,29.999999999999996,1,1.0,0.027511939006382664,0.9990260771406699,True
fixed_area_fraction_layout,hexagonal_packing,1.448372188300053,4.0,8.0,3.0,550.0,0,1,-476.3481656444284,-275.0197416627952,550.0394833255904,210.0,1,1.0,0.02806413942932011,0.9999854735832555,True
fixed_area_fraction_layout,hexagonal_packing,1.448372188300053,4.0,8.0,3.0,550.0,0,2,476.3481656444284,-275.0197416627952,550.0394833255904,330.0,1,1.0,0.028064139578864097,0.9999854789118285,True
fixed_area_fraction_layout,hexagonal_packing,1.448372188300053,4.0,8.0,3.0,550.0,0,3,0.0,550.0394833255904,550.0394833255904,90.0,1,1.0,0.028091731381105347,1.0009686339984372,True
fixed_area_fraction_layout,hexagonal_packing,1.448372188300053,4.0,8.0,3.0,550.0,0,4,-476.3481656444284,-825.0592249883855,952.6963312888568,240.0,1,1.0,0.02806494999867757,1.0000143559077905,True
fixed_area_fraction_layout,hexagonal_packing,1.448372188300053,4.0,8.0,3.0,550.0,0,5,476.3481656444284,-825.0592249883855,952.6963312888568,300.0,1,1.0,0.028064950148344266,1.0000143612407357,True
fixed_area_fraction_layout,hexagonal_packing,1.448372188300053,4.0,8.0,3.0,550.0,0,6,-952.6963312888568,0.0,952.6963312888568,180.0,1,1.0,0.02806010313922934,0.9998416519111852,True
fixed_area_fraction_layout,hexagonal_packing,1.448372188300053,4.0,8.0,3.0,550.0,0,7,952.6963312888568,0.0,952.6963312888568,0.0,1,1.0,0.02806010340401696,0.9998416613461361,True
fixed_area_fraction_layout,hexagonal_packing,1.448372188300053,4.0,8.0,3.0,550.0,0,8,-476.3481656444284,825.0592249883855,952.6963312888568,120.00000000000001,1,1.0,0.028064949104371444,1.0000143240417454,True
fixed_area_fraction_layout,hexagonal_packing,1.448372188300053,4.0,8.0,3.0,550.0,0,9,476.3481656444284,825.0592249883855,952.6963312888568,60.00000000000001,1,1.0,0.02806494925403814,1.0000143293746906,True
fixed_area_fraction_layout,hexagonal_packing,1.448372188300053,4.0,8.0,3.0,550.0,0,10,0.0,-1100.0789666511807,1100.0789666511807,270.0,1,1.0,0.028063410373575664,0.9999594957635645,True
fixed_area_fraction_layout,hexagonal_packing,1.448372188300053,4.0,8.0,3.0,550.0,0,11,-952.6963312888568,550.0394833255904,1100.0789666511807,150.0,1,1.0,0.028090482664423187,1.0009241395450823,True
fixed_area_fraction_layout,hexagonal_packing,1.448372188300053,4.0,8.0,3.0,550.0,0,12,952.6963312888568,550.0394833255904,1100.0789666511807,30.000000000000004,1,1.0,0.028090482938791354,1.0009241493214085,True
fixed_area_fraction_layout,hexagonal_packing,1.448372188300053,4.0,8.0,3.0,550.0,0,13,-952.6963312888568,-1100.0789666511807,1455.2676841459706,229.10660535086907,1,1.0,0.028058952609205733,0.9998006560590436,True
fixed_area_fraction_layout,hexagonal_packing,1.448372188300053,4.0,8.0,3.0,550.0,0,14,952.6963312888568,-1100.0789666511807,1455.2676841459706,310.8933946491309,1,1.0,0.028058952874245504,0.999800665502979,True
fixed_area_fraction_layout,hexagonal_packing,1.448372188300053,4.0,8.0,3.0,550.0,0,15,-1429.0444969332852,-275.0197416627952,1455.2676841459709,190.8933946491309,1,1.0,0.02806374772288169,0.9999715162428098,True
fixed_area_fraction_layout,hexagonal_packing,1.448372188300053,4.0,8.0,3.0,550.0,0,16,1429.0444969332852,-275.0197416627952,1455.2676841459709,349.1066053508691,1,1.0,0.028063748092773944,0.9999715294228642,True
fixed_area_fraction_layout,hexagonal_packing,1.448372188300053,4.0,8.0,3.0,550.0,0,17,-476.3481656444284,1375.098708313976,1455.2676841459709,109.10660535086909,1,1.0,0.028063358054998315,0.9999576315404524,True
fixed_area_fraction_layout,hexagonal_packing,1.448372188300053,4.0,8.0,3.0,550.0,0,18,476.3481656444284,1375.098708313976,1455.2676841459709,70.89339464913091,1,1.0,0.028063358204422687,0.9999576368647631,True
fixed_area_fraction_layout,hexagonal_packing,1.448372188300053,4.0,8.0,3.0,550.0,0,19,0.0,-1650.118449976771,1650.118449976771,270.0,1,1.0,0.028090573751245924,1.000927385163919,True
fixed_area_fraction_layout,hexagonal_packing,1.448372188300053,4.0,8.0,3.0,550.0,0,20,-1429.0444969332852,-825.0592249883855,1650.118449976771,210.0,1,1.0,0.02806465431951473,1.0000038202251116,True
fixed_area_fraction_layout,hexagonal_packing,1.448372188300053,4.0,8.0,3.0,550.0,0,21,1429.0444969332852,-825.0592249883855,1650.118449976771,330.0,1,1.0,0.028064653166844533,1.0000037791530005,True
fixed_area_fraction_layout,hexagonal_packing,1.448372188300053,4.0,8.0,3.0,550.0,0,22,-1429.0444969332852,825.0592249883855,1650.118449976771,150.0,1,1.0,0.028064653279227157,1.0000037831574344,True
fixed_area_fraction_layout,hexagonal_packing,1.448372188300053,4.0,8.0,3.0,550.0,0,23,1429.0444969332852,825.0592249883855,1650.118449976771,29.999999999999996,1,1.0,0.028064653649335476,1.0000037963451875,True
fixed_area_fraction_layout,hexagonal_packing,1.448372188300053,4.0,8.0,3.0,550.0,0,24,0.0,1650.118449976771,1650.118449976771,90.0,1,1.0,0.02809057492512226,1.0009274269916506,True
ring_growth,concentric_hexagonal_rings,0.6353883327016112,2.0,8.0,3.0,550.0,1,1,275.01974166279524,0.0,275.01974166279524,0.0,1,1.0,0.0012254344988050952,0.9998953096847891,True
ring_growth,concentric_hexagonal_rings,0.6353883327016112,2.0,8.0,3.0,550.0,1,2,137.50987083139762,238.17408282221425,275.01974166279524,59.99999999999999,1,1.0,0.00122538672607903,0.9998563294498031,True
ring_growth,concentric_hexagonal_rings,0.6353883327016112,2.0,8.0,3.0,550.0,1,3,-137.50987083139756,238.17408282221427,275.01974166279524,119.99999999999999,1,1.0,0.0012253865057417805,0.9998561496652593,True
ring_growth,concentric_hexagonal_rings,0.6353883327016112,2.0,8.0,3.0,550.0,1,4,-275.01974166279524,3.3680204632967415e-14,275.01974166279524,180.0,1,1.0,0.0012254344788656146,0.9998952934151369,True
ring_growth,concentric_hexagonal_rings,0.6353883327016112,2.0,8.0,3.0,550.0,1,5,-137.50987083139773,-238.1740828222142,275.01974166279524,239.99999999999994,1,1.0,0.0012253865987992395,0.9998562255956472,True
ring_growth,concentric_hexagonal_rings,0.6353883327016112,2.0,8.0,3.0,550.0,1,6,137.50987083139762,-238.17408282221425,275.01974166279524,300.0,1,1.0,0.0012253867781706327,0.9998563719540327,True
ring_growth,concentric_hexagonal_rings,0.6353883327016112,2.0,8.0,3.0,550.0,2,1,275.01974166279524,0.0,275.01974166279524,0.0,1,1.0,0.003754460947261583,0.9998947168238086,True
ring_growth,concentric_hexagonal_rings,0.6353883327016112,2.0,8.0,3.0,550.0,2,2,137.50987083139762,238.17408282221425,275.01974166279524,59.99999999999999,1,1.0,0.0037540300214244644,0.999779951888461,True
ring_growth,concentric_hexagonal_rings,0.6353883327016112,2.0,8.0,3.0,550.0,2,3,-137.50987083139756,238.17408282221427,275.01974166279524,119.99999999999999,1,1.0,0.0037540298761756475,0.9997799132055377,True
ring_growth,concentric_hexagonal_rings,0.6353883327016112,2.0,8.0,3.0,550.0,2,4,-275.01974166279524,3.3680204632967415e-14,275.01974166279524,180.0,1,1.0,0.0037544611795234974,0.9998947786802148,True
ring_growth,concentric_hexagonal_rings,0.6353883327016112,2.0,8.0,3.0,550.0,2,5,-137.50987083139773,-238.1740828222142,275.01974166279524,239.99999999999994,1,1.0,0.003754029927377903,0.9997799268418135,True
ring_growth,concentric_hexagonal_rings,0.6353883327016112,2.0,8.0,3.0,550.0,2,6,137.50987083139762,-238.17408282221425,275.01974166279524,300.0,1,1.0,0.003754030002798412,0.9997799469279376,True
ring_growth,concentric_hexagonal_rings,0.6353883327016112,2.0,8.0,3.0,550.0,2,7,-531.2973424228829,142.3606938430133,550.0394833255903,165.0,1,1.0,0.003754396312598792,0.9998775032054608,True
ring_growth,concentric_hexagonal_rings,0.6353883327016112,2.0,8.0,3.0,550.0,2,8,142.36069384301294,-531.297342422883,550.0394833255903,285.0,1,1.0,0.003754396312598792,0.9998775032054608,True
ring_growth,concentric_hexagonal_rings,0.6353883327016112,2.0,8.0,3.0,550.0,2,9,531.297342422883,142.36069384301317,550.0394833255904,14.999999999999998,1,1.0,0.0037543964748560105,0.9998775464180917,True
ring_growth,concentric_hexagonal_rings,0.6353883327016112,2.0,8.0,3.0,550.0,2,10,388.9366485798699,388.9366485798699,550.0394833255904,45.0,1,1.0,0.003754157649375824,0.9998139419914548,True
ring_growth,concentric_hexagonal_rings,0.6353883327016112,2.0,8.0,3.0,550.0,2,11,142.36069384301317,531.297342422883,550.0394833255904,75.0,1,1.0,0.0037543964748560105,0.9998775464180917,True
ring_growth,concentric_hexagonal_rings,0.6353883327016112,2.0,8.0,3.0,550.0,2,12,-142.36069384301325,531.297342422883,550.0394833255904,105.00000000000001,1,1.0,0.00375439626519506,0.9998774905808145,True
ring_growth,concentric_hexagonal_rings,0.6353883327016112,2.0,8.0,3.0,550.0,2,13,-388.9366485798698,388.9366485798699,550.0394833255904,135.0,1,1.0,0.0037541576975527392,0.9998139548220165,True
