wavelength_nm,diameter_mm,myopia_d,d50_arcmin,log_mar,mtf50_cpd,first_dark_ring_arcmin,theory_airy_radius_arcmin,theory_geometric_diameter_arcmin,angular_pixel_arcmin,retinal_pixel_m,retinal_window_mm,psf_total
600.0,0.3,0.0,6.095656063515107,0.182960463405912,0.16516591980418627,8.51684218796698,8.388102120715255,0.0,0.8594366926962349,6.250000000000001e-06,12.800000000000002,1.00000000028744
600.0,0.3,0.5,6.097392364723758,0.18308415126680652,0.1651829112762753,8.516889918007484,8.388102120715255,0.5156620156177409,0.8594366926962349,6.250000000000001e-06,12.800000000000002,0.9999999934909758
600.0,0.3,1.0,6.102604539846009,0.1834552364481774,0.16523393553749846,8.51703356893737,8.388102120715255,1.0313240312354819,0.8594366926962349,6.250000000000001e-06,12.800000000000002,1.000000005626644
600.0,0.3,1.5,6.111302450454357,0.18407378630660495,0.16531915424545776,8.517274002236581,8.388102120715255,1.5469860468532226,0.8594366926962349,6.250000000000001e-06,12.800000000000002,1.000000003357351
600.0,0.3,2.0,6.123503012388094,0.18493994449708429,0.16543885737799977,8.517612241846352,8.388102120715255,2.0626480624709638,0.8594366926962349,6.250000000000001e-06,12.800000000000002,0.9999999911774058
600.0,0.3,2.5,6.139229708746063,0.1860538921540578,0.1655934276926357,8.518050697290528,8.388102120715255,2.578310078088705,0.8594366926962349,6.250000000000001e-06,12.800000000000002,0.9999999993278895
600.0,0.3,3.0,6.1585131156045305,0.1874158793372892,0.16578337715406816,8.518591813722281,8.388102120715255,3.093972093706445,0.8594366926962349,6.250000000000001e-06,12.800000000000002,0.9999999969463019
600.0,0.3,3.5,6.181390289936111,0.18902617426910254,0.1660093295906442,8.519238894090917,8.388102120715255,3.609634109324187,0.8594366926962349,6.250000000000001e-06,12.800000000000002,1.0000000005670988
600.0,0.3,4.0,6.207906040403564,0.19088514371935675,0.16627203976810953,8.519995924024496,8.388102120715255,4.1252961249419275,0.8594366926962349,6.250000000000001e-06,12.800000000000002,1.0000000056780456
600.0,0.3,4.5,6.238112196228086,0.19299319021284203,0.16657238119115725,8.520867483393785,8.388102120715255,4.640958140559668,0.8594366926962349,6.250000000000001e-06,12.800000000000002,0.999999999892755
